state,county,key,url,source,status,kind,finalUrl
RI,Providence City,RI-ProvidenceCity,https://billpay.providenceri.com/,Base,200,ok,https://www.providenceri.gov/collector/online-tax-payment-system/
RI,Richmond Town,RI-RichmondTown,https://www.opaldata.net/onlinetax/,Base,200,ok,https://www.opaldata.net/onlinetax/
RI,Scituate Town,RI-ScituateTown,https://www.opaldata.net/onlinetax/,Base,200,ok,https://www.opaldata.net/onlinetax/
RI,Smithfield Town,RI-SmithfieldTown,https://www.opaldata.net/onlinetax/,Base,200,ok,https://www.opaldata.net/onlinetax/
RI,South Kingstown Town,RI-SouthKingstownTown,https://www.opaldata.net/onlinetax/,Base,200,ok,https://www.opaldata.net/onlinetax/
RI,Warren Town,RI-WarrenTown,https://www.opaldata.net/onlinetax/,Base,200,ok,https://www.opaldata.net/onlinetax/
RI,Warwick City,RI-WarwickCity,https://www.citizenselfservice.com/MSS/citizens/RealEstate/,Base,200,ok,https://identity.tylerportico.com/oauth2/default/v1/authorize?client_id=0oa78by9mjEqRfEkL4x7&response_mode=form_post&response_type=code+id_token&scope=openid+offline_access+profile+email+tcpPortal_cityofwarwickri&state=OpenIdConnect.AuthenticationProperties%3dPIkE9iw0w69jhe5dwgUWtcqy47gcyrdLfKs2xmdkj5O7AKVWztHi0ueUGW1NB6eLmHqqRe4MGQKict5ti6hLhhFpNMzR4WCF96TqlF1AgvUAVd2VU41KoksqZmO2UB7_4qDBl3ZjrRDlmahQGgbc7ekKIr0&nonce=639249276050743725.YzI5MDhmZDktNDNjNS00YjY3LTk3NmMtNmM2YjI3YWI0YTM3YzBkNjMwMTItMDhlYy00MjhlLThlZmQtZjQ4ZWQ1YTc2ZWNi&redirect_uri=https%3a%2f%2fwww.citizenselfservice.com%2fmss%2flogin.aspx
RI,Westerly Town,RI-WesterlyTown,https://www.mytaxbillri.org/inet/bill/home.do?town=westerlyri,Search,200,ok,https://www.mytaxbillri.org/inet/bill/home.do?town=westerlyri
RI,West Greenwich Town,RI-WestGreenwichTown,https://www.opaldata.net/onlinetax/,Base,200,ok,https://www.opaldata.net/onlinetax/
RI,West Warwick Town,RI-WestWarwickTown,https://www.opaldata.net/onlinetax/,Base,200,ok,https://www.opaldata.net/onlinetax/
RI,Woonsocket City,RI-WoonsocketCity,https://www.opaldata.net/onlinetax/,Base,200,ok,https://www.opaldata.net/onlinetax/
SC,Anderson,SC-Anderson,https://acpass.andersoncountysc.org/p_tax_search.htm,Search,200,ok,https://acpass.andersoncountysc.org/loginreg3/login.php
SC,Beaufort,SC-Beaufort,https://sc-beaufort.publicaccessnow.com/Home.aspx,Search,200,ok,https://sc-beaufort.publicaccessnow.com/Home.aspx
SC,Cherokee,SC-Cherokee,https://www.cherokeecountysctax.com/taxes.html#/,Base,200,ok,https://cherokeecountysctax.qpaybill.com/Taxes/TaxesDefaultType4.aspx
SC,Chester,SC-Chester,https://d1ebsyxxbc7tep.cloudfront.net/data/61020303-8d26-4a16-b995-6deb1def7d97/,Base,401,gated,https://d1ebsyxxbc7tep.cloudfront.net/data/61020303-8d26-4a16-b995-6deb1def7d97/
SC,Dorchester,SC-Dorchester,http://dorchestercountytaxesonline.com/,Base,200,ok,http://dorchestercountytaxesonline.com/
SC,Dorchester Priors,SC-DorchesterPriors,https://as400.dorchestercounty.net/webapps/,Base,403,gated,https://as400.dorchestercounty.net/webapps/
SC,Florence,SC-Florence,http://web.florenceco.org/cgi-bin/ta/,Base,403,gated,http://web.florenceco.org/cgi-bin/ta/
SC,Georgetown,SC-Georgetown,https://georgetowncountysctax.com/update.html#/WildfireSearch,Search,200,ok,https://georgetowncountysctax.com/update.html#/WildfireSearch
SC,Greenville,SC-Greenville,http://www.greenvillecounty.org/appsAS400/RealProperty/,Base,502,gateway_soft,http://www.greenvillecounty.org/appsAS400/RealProperty/
SC,Horry,SC-Horry,https://horrycountytreasurer.qpaybill.com/,Search,200,ok,https://horrycountytreasurer.qpaybill.com/Taxes/TaxesDefaultType4.aspx
SC,Jasper,SC-Jasper,http://www.jaspercountysc.org/,Base,200,ok,http://www.jaspercountysc.org/
SC,Kershaw,SC-Kershaw,http://www.kershawcountysctax.com/,Base,200,ok,https://kershawcounty.qpaybill.com/Taxes/TaxesDefaultType4.aspx
SC,Lancaster,SC-Lancaster,http://mylancastersctax.org/,Base,200,ok,https://lancastersctax.qpaybill.com/Taxes/TaxesDefaultType4.aspx
SC,Laurens,SC-Laurens,http://www.laurenscountysctaxes.com/,Base,200,ok,https://laurenstreasurer.qpaybill.com/Taxes/TaxesDefaultType4.aspx
SC,Lexington,SC-Lexington,https://lexingtoncountytreasurer.qpaybill.com/Taxes/TaxesDefaultType4.aspx,Search,200,ok,https://lexingtoncountytreasurer.qpaybill.com/Taxes/TaxesDefaultType4.aspx
SC,Marion,SC-Marion,http://marionsc.org/,Base,200,ok,https://marionsc.org/
SC,North Augusta City,SC-NorthAugustaCity,https://www.govhost.com/,Base,200,ok,https://www.govhost.com/
SC,Orangeburg,SC-Orangeburg,https://www.orangeburgcounty.org/,Base,200,ok,https://www.orangeburgcounty.org/
SC,Spartanburg,SC-Spartanburg,https://spartanburgcountytax.qpaybill.com/Taxes/TaxesDefaultType4.aspx,Search,200,ok,https://spartanburgcountytax.qpaybill.com/Taxes/TaxesDefaultType4.aspx
SC,Union,SC-Union,https://uniontreasurer.qpaybill.com/Taxes/,Base,403,gated,https://uniontreasurer.qpaybill.com/Taxes/
SD,Brown,SD-Brown,http://tax.brown.sd.us/,Base,200,ok,http://tax.brown.sd.us/
TN,Anderson,TN-Anderson,https://anderson.paytntaxes.com/lookup/property-tax,Search,200,ok,https://anderson.paytntaxes.com/lookup/property-tax
TN,Chattanooga City,TN-ChattanoogaCity,https://chattanoogatn.taxandrevenue.opengov.com,Search,200,ok,https://chattanoogatn.taxandrevenue.opengov.com
TN,Claiborne,TN-Claiborne,https://claiborne-tn.mygovonline.com/,Base,200,ok,https://claiborne-tn.mygovonline.com/
TN,Cleveland City,TN-ClevelandCity,https://secure.tennesseetrustee.org/,Base,200,ok,https://tennesseetrustee.org/
TN,Crockett,TN-Crockett,http://www.crockett.tennesseetrustee.org/,Base,200,ok,https://tennesseetrustee.org/?entity=crockett&state=TN
TN,Davidson,TN-Davidson,https://nashville-tn.mygovonline.com/mod.php?mod=propertytax&mode=public_lookup,Search,503,gateway_soft,https://nashville-tn.mygovonline.com/mod.php?mod=propertytax&mode=public_lookup
TN,Greene,TN-Greene,http://www.greene.tennesseetrustee.org/,Base,200,ok,https://tennesseetrustee.org/?entity=greene&state=TN
TN,Hamblen,TN-Hamblen,https://hamblen-tn.mygovonline.com/,Base,200,ok,https://hamblen-tn.mygovonline.com/
TN,Hendersonville City,TN-HendersonvilleCity,http://www.cityofhendersonville.tennesseetrustee.org/,Base,200,ok,https://tennesseetrustee.org/?entity=cityofhendersonville&state=TN
TN,Knox,TN-Knox,http://workplace.com/,Base,200,ok,https://www.meta.com/workplace/?utm_source=workplace&utm_medium=referral&utm_content=workplace-eol
TN,Madison,TN-Madison,https://madison-tn.mygovonline.com/,Base,200,ok,https://madison-tn.mygovonline.com/
TN,Memphis City,TN-MemphisCity,https://epayments.memphistn.gov/property/,Base,200,ok,https://epayments.memphistn.gov/property/
TN,Morristown City,TN-MorristownCity,https://morristown.munisselfservice.com/citizens/RealEstate/Default.aspx?mode=new,Search,200,ok,https://morristown.munisselfservice.com/common/Upgrade.aspx
TN,Rutherford,TN-Rutherford,http://payments.rctrustee.org/,Base,200,ok,https://trustee.pay.rutherfordcountytn.gov/
TN,Shelby,TN-Shelby,https://sct.shelbycountytrustee.com/TaxQry/,Base,200,ok,https://www.shelbycountytrustee.com/
TN,Sullivan,TN-Sullivan,https://secure.tennesseetrustee.org/,Base,200,ok,https://tennesseetrustee.org/
TN,Washington,TN-Washington,https://washington-tn.mygovonline.com/,Base,200,ok,https://washington-tn.mygovonline.com/
TN,Wilson,TN-Wilson,https://wilson-tn.mygovonline.com/,Base,200,ok,https://wilson-tn.mygovonline.com/
TX,Aldine ISD,TX-AldineISD,http://tax.aldine.k12.tx.us/TaxAldineISD/,Base,403,gated,https://tax.aldine.k12.tx.us/TaxAldineISD
TX,Alief ISD,TX-AliefISD,https://texaspayments.com/Home/,Base,403,gated,https://www.texaspayments.com/Home/
TX,Andrews ISD,TX-AndrewsISD,https://andrewsisdtax.com/taxes.html/,Search,200,ok,https://andrewsisdtax.com/taxes.html/
TX,Angelina,TX-Angelina,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Aransas,TX-Aransas,http://www.aransascad.org/Appraisal/PublicAccess/,Base,403,gated,https://www.aransascad.org/Appraisal/PublicAccess/
TX,ASW,TX-ASW,http://www.aswtax.com/,Base,200,ok,https://www.aswtax.com/
TX,Atascosa,TX-Atascosa,https://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Austin CAD,TX-AustinCAD,http://tax.austincad.org/tax/,Base,403,gated,https://tax.austincad.org/tax
TX,Bailey CAD,TX-BaileyCAD,https://esearch.bailey-cad.org/,Search,200,ok,https://esearch.bailey-cad.org/
TX,BAMunitax,TX-BAMunitax,http://www.bamunitax.com/,Base,503,gateway_soft,http://www.bamunitax.com/
TX,Bastrop,TX-Bastrop,https://www.bastroptac.com/,Base,403,gated,http://bastrop.propertytaxpayments.net/
TX,Bee,TX-Bee,https://actweb.acttax.com/bee/bee/index.jsp,Search,200,ok,https://actweb.acttax.com/bee/bee/index.jsp
TX,Bell CAD,TX-BellCAD,https://esearch.bellcad.org/,Search,200,ok,https://esearch.bellcad.org/
TX,Bexar,TX-Bexar,http://home.bexar.org/tax/index.html,Search,200,ok,https://www.bexar.org/1515/Tax-Assessor-Collector
TX,Blanco CAD,TX-BlancoCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Bob Leard Interests,TX-BobLeardInterests,http://www.bli-tax.com/tax-form/,Base,200,ok,https://www.bli-tax.com/tax-form/
TX,Bosque,TX-Bosque,http://www.bosquecountytaxoffice.com/,Base,200,ok,https://www.bosquecountytaxoffice.com/
TX,Bowie CAD,TX-BowieCAD,https://bowie.propertytaxpayments.net/search,Search,403,gated,https://bowie.propertytaxpayments.net/search
TX,Brazoria,TX-Brazoria,https://www.brazoriacountytx.gov/,Base,403,gated,https://www.brazoriacountytx.gov/
TX,Brazos,TX-Brazos,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Brewster CAD,TX-BrewsterCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Brooks,TX-Brooks,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Brooks ISD,TX-BrooksISD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Burnet CAD,TX-BurnetCAD,https://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Caldwell CAD,TX-CaldwellCAD,https://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Calhoun CAD,TX-CalhounCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Callahan,TX-Callahan,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Cameron,TX-Cameron,https://www.cameroncountytax.org/,Base,200,ok,https://camerontax.go2gov.net/faces/search.jsp
TX,Camp CAD,TX-CampCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Carrollton Farmers Branch ISD,TX-CarrolltonFarmersBranchISD,https://www.texaspayments.com/057903,Search,200,ok,https://www.texaspayments.com/057903
TX,Carson,TX-Carson,https://www.carsoncountytax.org/Home/Search,Search,200,ok,https://www.carsoncountytax.org/Home/Search
TX,Chambers,TX-Chambers,https://actweb.acttax.com/chambers/chambers/index.jsp,Search,200,ok,https://actweb.acttax.com/chambers/chambers/index.jsp
TX,Cherokee,TX-Cherokee,https://tax.co.cherokee.tx.us/Accounts/,Base,403,gated,https://tax.co.cherokee.tx.us/Accounts/
TX,Cherokee CAD,TX-CherokeeCAD,https://esearch.cherokeecad.com/,Base,200,ok,https://esearch.cherokeecad.com/
TX,Clay,TX-Clay,http://www.claycad.org/,Base,200,ok,http://www.claycad.org/
TX,Clear Lake City Water Authority,TX-ClearLakeCityWaterAuthority,https://texaspayments.com/Home/,Base,403,gated,https://www.texaspayments.com/Home/
TX,Coleman,TX-Coleman,http://colemancountycad.com/Appraisal/PublicAccess/,Base,200,ok,http://colemancountycad.com/Appraisal/PublicAccess/
TX,Collin,TX-Collin,http://taxpublic.collincountytx.gov/taxcollincounty/,Base,200,ok,http://taxpublic.collincountytx.gov/taxcollincounty/
TX,Colorado CAD,TX-ColoradoCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Comal,TX-Comal,https://property.co.comal.tx.us/search,Search,403,gated,https://property.co.comal.tx.us/search
TX,Comal CAD,TX-ComalCAD,http://taxweb.co.comal.tx.us/clientdb/,Base,502,gateway_soft,http://taxweb.co.comal.tx.us/clientdb/
TX,Cypress Fairbanks ISD,TX-CypressFairbanksISD,https://actweb.acttax.com/act_webdev/cyfair/,Base,200,ok,https://actweb.acttax.com/act_webdev/cyfair/
TX,Dallam CAD,TX-DallamCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Dallas,TX-Dallas,http://www.dallascounty.org/applications/english/proptax_app/tax_intro.php,Search,200,ok,https://www.dallascounty.org/departments/tax/property-tax.php
TX,Dayton ISD,TX-DaytonISD,https://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Deer Park City,TX-DeerParkCity,https://actweb.acttax.com/act_webdev/deerparkcity/,Base,200,ok,https://actweb.acttax.com/act_webdev/deerparkcity/
TX,Delta CAD,TX-DeltaCAD,https://esearch.delta-cad.org/,Base,200,ok,https://esearch.delta-cad.org/
TX,Denton,TX-Denton,https://taxweb.dentoncounty.gov/search/,Search,403,gated,https://taxweb.dentoncounty.gov/search/
TX,Denton County LID1,TX-DentonCountyLID1,http://bli-tax.com/cad-number/,Base,200,ok,https://bli-tax.com/cad-number/
TX,Denton County RUD1,TX-DentonCountyRUD1,http://bli-tax.com/cad-number/,Base,200,ok,https://bli-tax.com/cad-number/
TX,De Witt,TX-DeWitt,https://www.dewittcad.org/(S(23vnxvbawv3tdhfnq2bcpznm))/,Base,200,ok,https://www.dewittcad.org/(S(23vnxvbawv3tdhfnq2bcpznm))/
TX,Eastland CAD,TX-EastlandCAD,http://www.eastlandcad.org,Base,200,ok,http://www.eastlandcad.org
TX,Edwards,TX-Edwards,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Ellis,TX-Ellis,https://www.elliscountytx.gov/,Base,200,ok,https://www.elliscountytx.gov/
TX,Equitax,TX-Equitax,http://www.equitaxinc.com/,Base,200,ok,https://equitaxinc.com/
TX,Falls,TX-Falls,https://www.texasonlinerecords.com/,Base,200,ok,https://www.texasonlinerecords.com/tor/
TX,Fannin CAD,TX-FanninCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Fayette CAD,TX-FayetteCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Floyd CAD,TX-FloydCAD,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Freestone,TX-Freestone,http://www.freestonetax.org/,Base,200,ok,http://www.freestonetax.org/
TX,Friendswood ISD,TX-FriendswoodISD,http://www.myfisd.com/,Base,200,ok,https://www.myfisd.com/
TX,Frio,TX-Frio,http://www.friocountytax.org/,Base,200,ok,http://www.friocountytax.org/
TX,Frio CAD,TX-FrioCAD,https://www.friocad.org/,Base,200,ok,https://www.friocad.org/
TX,Gaines CAD,TX-GainesCAD,https://esearch.gainescad.org/,Search,200,ok,https://esearch.gainescad.org/
TX,Galveston,TX-Galveston,http://www.galvestoncountytx.gov/to/Pages/default.aspx,Search,403,gated,http://www.galvestoncountytx.gov/to/Pages/default.aspx
TX,Garland City,TX-GarlandCity,https://www.texaspayments.com/057120,Search,200,ok,https://www.texaspayments.com/057120
TX,Garland ISD,TX-GarlandISD,https://www.texaspayments.com/057909,Search,200,ok,https://www.texaspayments.com/057909
TX,Gillespie,TX-Gillespie,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Gonzales,TX-Gonzales,http://tax.co.gonzales.tx.us/Appraisal/PublicAccess/,Base,502,gateway_soft,http://tax.co.gonzales.tx.us/Appraisal/PublicAccess/
TX,Goose Creek ISD,TX-GooseCreekISD,https://tax.gccisd.net/search,Search,403,gated,https://tax.gccisd.net/search
TX,Grand Prairie Metropolitan URD,TX-GrandPrairieMetropolitanURD,http://www.wheelerassoc.com/,Base,200,ok,https://www.wheelerassoc.com/
TX,Grapevine Colleyville ISD,TX-GrapevineColleyvilleISD,https://texaspayments.com/Home/,Base,403,gated,https://www.texaspayments.com/Home/
TX,Grayson,TX-Grayson,https://grayson.propertytaxpayments.net/search,Search,403,gated,https://grayson.propertytaxpayments.net/search
TX,Gregg,TX-Gregg,http://actweb.acttax.com/act_webdev/gregg/,Base,200,ok,https://actweb.acttax.com/act_webdev/gregg/
TX,Grimes CAD,TX-GrimesCAD,https://www.grimescad.org/,Base,200,ok,https://grimescad.org/
TX,Guadalupe,TX-Guadalupe,http://property.co.guadalupe.tx.us/Appraisal/PublicAccess/,Base,502,gateway_soft,http://property.co.guadalupe.tx.us/Appraisal/PublicAccess/
TX,Hale CAD,TX-HaleCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Hardin,TX-Hardin,https://tax.cagi.com/account-search/C100,Base,200,ok,https://tax.cagi.com/account-search/C100
TX,Harris,TX-Harris,https://www.hctax.net/Property/PropertyTax,Search,200,ok,https://www.hctax.net/Property/PropertyTax
TX,Harrison,TX-Harrison,http://iswdataclient.azurewebsites.net/,Base,200,ok,https://iswdatacorp.azurewebsites.net/
TX,Harrison CAD,TX-HarrisonCAD,https://tax.harrisoncad.net/,Search,200,ok,https://tax.harrisoncad.net/
TX,Hartley CAD,TX-HartleyCAD,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Hays,TX-Hays,http://hayscountytax.com/Taxes/,Base,200,ok,http://ww547.hayscountytax.com/?tkn=19vnMT3S
TX,Henderson,TX-Henderson,https://henderson.propertytaxpayments.net/search,Search,403,gated,https://henderson.propertytaxpayments.net/search
TX,Hidalgo,TX-Hidalgo,https://actweb.acttax.com/act_webdev/hidalgo/,Base,200,ok,https://actweb.acttax.com/act_webdev/hidalgo/
TX,Hill,TX-Hill,https://esearch.hilltax.org/,Search,200,ok,https://esearch.hilltax.org/
TX,Hill CAD,TX-HillCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Hood CAD,TX-HoodCAD,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Hopkins,TX-Hopkins,https://hopkins.propertytaxpayments.net/search,Search,403,gated,https://hopkins.propertytaxpayments.net/search
TX,Howard,TX-Howard,http://iswdataclient.azurewebsites.net/,Base,200,ok,https://iswdatacorp.azurewebsites.net/
TX,Howard CAD,TX-HowardCAD,http://iswdataclient.azurewebsites.net/,Base,200,ok,https://iswdatacorp.azurewebsites.net/
TX,Humble ISD,TX-HumbleISD,https://humbleisd.propertytaxpayments.net/search/,Search,403,gated,https://humbleisd.propertytaxpayments.net/search/
TX,Hunt,TX-Hunt,https://esearch.hctax.info/,Base,200,ok,https://esearch.hctax.info/
TX,Irving ISD,TX-IrvingISD,https://actweb.acttax.com/act_webdev/irving,Base,200,ok,https://actweb.acttax.com/act_webdev/irving/
TX,ITMServices,TX-ITMServices,http://www.itmservices.com/,Base,200,ok,http://www.itmservices.com/
TX,Jack,TX-Jack,https://www.jackcountytax.org/,Search,200,ok,https://www.jackcountytax.org/
TX,Jefferson,TX-Jefferson,https://actweb.acttax.com/act_webdev/jefferson/,Base,200,ok,https://actweb.acttax.com/act_webdev/jefferson/
TX,Jim Wells CAD,TX-JimWellsCAD,https://jimwells.propertytaxpayments.net/search,Search,403,gated,https://jimwells.propertytaxpayments.net/search
TX,Johnson,TX-Johnson,https://www.johnsoncountytaxoffice.org/search/,Search,200,ok,https://www.johnsoncountytaxoffice.org/search/
TX,Jones,TX-Jones,http://www.jonescad.org/,Base,200,ok,http://www.jonescad.org/
TX,Karnes,TX-Karnes,http://www.karnescountytax.org/,Base,200,ok,http://www.karnescountytax.org/
TX,Kaufman,TX-Kaufman,http://kaufmantax.net/clientdb/,Base,403,gated,http://kaufmantax.net/clientdb/
TX,Kendall CAD,TX-KendallCAD,https://esearch.kendallad.org/Property/View/,Base,200,ok,https://esearch.kendallad.org/Error/Http404
TX,Kimble CAD,TX-KimbleCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Knox CAD,TX-KnoxCAD,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Lamar CAD,TX-LamarCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Lamb,TX-Lamb,https://esearch.lambcad.org/,Search,200,ok,https://esearch.lambcad.org/
TX,Lampasas CAD,TX-LampasasCAD,https://www.lampasascad.org/,Base,200,ok,https://www.lampasascad.org/
TX,Lancaster MUD1,TX-LancasterMUD1,http://www.bli-tax.com/tax-form/,Base,200,ok,https://www.bli-tax.com/tax-form/
TX,Lavaca,TX-Lavaca,https://www.lavacacountytax.com/,Search,200,ok,https://www.lavacacountytax.com/
TX,Lee,TX-Lee,http://www.leetax.org/,Base,200,ok,https://leetax.org/
TX,Leon,TX-Leon,http://leoncountytax.org/,Base,200,ok,http://leoncountytax.org/
TX,Liberty,TX-Liberty,https://www.libertycountytax.com/search,Search,200,ok,https://www.libertycountytax.com/search
TX,Lipscomb,TX-Lipscomb,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Llano,TX-Llano,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Lubbock,TX-Lubbock,http://www.lubbockcad.org/Appraisal/PublicAccess/,Base,200,ok,http://lubbockcad.org/
TX,Madison,TX-Madison,https://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Matagorda CAD,TX-MatagordaCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Maverick,TX-Maverick,https://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Mc Allen City,TX-McAllenCity,https://mcallen.go2gov.net/faces/search.jsp,Base,200,ok,https://mcallen.go2gov.net/faces/search.jsp
TX,Mc Lennan,TX-McLennan,http://actweb.acttax.com/act_webdev/mclennan/,Base,200,ok,https://actweb.acttax.com/act_webdev/mclennan/
TX,Medina,TX-Medina,http://www.medinacountytx.org/Appraisal/PublicAccess/,Base,200,ok,http://www.medinacountytx.org/Appraisal/PublicAccess/
TX,Mesquite City,TX-MesquiteCity,https://propertytax.cityofmesquite.com/mesquitetax/,Base,403,gated,https://propertytax.cityofmesquite.com/mesquitetax/
TX,Midland CAD,TX-MidlandCAD,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Milam,TX-Milam,https://esearch.milamad.org/,Base,200,ok,https://esearch.milamad.org/
TX,Mills CAD,TX-MillsCAD,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Montague,TX-Montague,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Montague CAD,TX-MontagueCAD,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Montgomery,TX-Montgomery,https://actweb.acttax.com/act_webdev/montgomery/,Base,200,ok,https://actweb.acttax.com/act_webdev/montgomery/
TX,Moore,TX-Moore,https://esearch.co.moore.tx.us/,Search,200,ok,https://esearch.co.moore.tx.us/
TX,Morris CAD,TX-MorrisCAD,http://www.morriscad.com/,Base,200,ok,http://www.morriscad.com/
TX,Nacogdoches CAD,TX-NacogdochesCAD,https://esearch.nacocad.org/,Base,200,ok,https://esearch.nacocad.org/
TX,Navarro,TX-Navarro,http://actweb.acttax.com/act_webdev/navarro/,Base,200,ok,https://actweb.acttax.com/act_webdev/navarro/
TX,Nolan,TX-Nolan,http://www.nolan-cad.org/,Base,200,ok,http://www.nolan-cad.org/
TX,Northwest Dallas County FCD,TX-NorthwestDallasCountyFCD,http://www.nwdallasfcd.com/,Base,200,ok,https://nwdallasfcd.com/
TX,Nueces,TX-Nueces,https://actweb.acttax.com/act_webdev/nueces/,Base,200,ok,https://actweb.acttax.com/act_webdev/nueces/
TX,Palo Pinto,TX-PaloPinto,http://www.palopintocounty.net/tax/,Base,403,gated,https://www.palopintocounty.net/tax/
TX,Panola,TX-Panola,http://www.panolacountytax.org/,Base,200,ok,http://www.panolacountytax.org/
TX,Parker CAD,TX-ParkerCAD,http://www.isouthwestdata.com/client/,Base,200,ok,http://isouthwestdata.com/
TX,Parmer CAD,TX-ParmerCAD,http://propaccess.trueautomation.com/clientdb/,Base,200,ok,https://propaccess.trueautomation.com/clientdb/customdisplay.htm?aspxerrorpath=/clientdb/propertysearch.aspx
TX,Pasadena ISD,TX-PasadenaISD,https://taxoffice.pasadenaisd.org/search,Search,403,gated,https://taxoffice.pasadenaisd.org/search
